State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
jammu-&-kashmir,2022,3,Budgam ,1140418,1992489881.6152542,Northern Region
jammu-&-kashmir,2022,3,Anantnag ,1263844,1939518538.628311,Northern Region
jammu-&-kashmir,2022,3,Kupwara ,1028821,1830706791.421379,Northern Region
jammu-&-kashmir,2022,4,Muzaffarabad ,14832,35055780.855990365,Northern Region
jammu-&-kashmir,2022,4,Doda ,513476,629795395.8400228,Northern Region
jammu-&-kashmir,2022,4,Samba ,1025985,1822006887.4414032,Northern Region
jammu-&-kashmir,2022,4,Mirpur ,72961,184917178.2132864,Northern Region
jammu-&-kashmir,2022,4,Srinagar ,3176470,5356773720.96018,Northern Region
jammu-&-kashmir,2022,4,Baramulla ,1599504,2370515820.01391,Northern Region
jammu-&-kashmir,2022,4,Jammu ,9213783,15674936388.29649,Northern Region
jammu-&-kashmir,2022,4,Ganderbal ,411732,597517710.9861526,Northern Region
jammu-&-kashmir,2022,4,Udhampur ,1227109,2035000646.98876,Northern Region
jammu-&-kashmir,2022,4,Bandipore ,451513,626896193.6954811,Northern Region
jammu-&-kashmir,2022,4,Reasi ,700011,1146621584.518354,Northern Region
jammu-&-kashmir,2022,4,Shopian ,402989,610805803.8629034,Northern Region
jammu-&-kashmir,2022,4,Poonch ,538857,1050594398.560792,Northern Region
jammu-&-kashmir,2022,4,Kathua ,1035799,1765328885.2767951,Northern Region
jammu-&-kashmir,2022,4,Kishtwar ,283374,387202223.5823759,Northern Region
jammu-&-kashmir,2022,4,Pulwama ,963378,1594427876.028703,Northern Region
jammu-&-kashmir,2022,4,Ramban ,438060,692350601.4061894,Northern Region
jammu-&-kashmir,2022,4,Rajouri ,726588,1476623503.222388,Northern Region
jammu-&-kashmir,2022,4,Kulgam ,654424,837066487.4013662,Northern Region
jammu-&-kashmir,2022,4,Budgam ,1306982,1932170615.544405,Northern Region
jammu-&-kashmir,2022,4,Anantnag ,1338553,1684090753.607598,Northern Region
jammu-&-kashmir,2022,4,Kupwara ,1219778,1804597459.190223,Northern Region
jammu-&-kashmir,2019,1,Muzaffarabad ,309,802634.3065277553,Northern Region
jammu-&-kashmir,2019,1,Doda ,19704,52638941.01283811,Northern Region
jammu-&-kashmir,2019,1,Samba ,51437,119636659.29644221,Northern Region
jammu-&-kashmir,2019,1,Mirpur ,4690,17006249.14030509,Northern Region
jammu-&-kashmir,2019,1,Srinagar ,310516,595281412.755115,Northern Region
jammu-&-kashmir,2019,1,Baramulla ,164873,235373167.04939282,Northern Region
jammu-&-kashmir,2019,1,Jammu ,336553,880021398.3075253,Northern Region
jammu-&-kashmir,2019,1,Ganderbal ,44270,53435135.44659609,Northern Region
jammu-&-kashmir,2019,1,Udhampur ,61146,165236170.74876732,Northern Region
jammu-&-kashmir,2019,1,Bandipore ,41790,57896061.76627199,Northern Region
jammu-&-kashmir,2019,1,Reasi ,27880,66524100.00702494,Northern Region
jammu-&-kashmir,2019,1,Shopian ,18043,29280786.0020765,Northern Region
jammu-&-kashmir,2019,1,Poonch ,1923655,2702486522.974644,Northern Region
jammu-&-kashmir,2019,1,Kathua ,65843,123437204.57869421,Northern Region
jammu-&-kashmir,2019,1,Kishtwar ,8801,24577316.5289285,Northern Region
jammu-&-kashmir,2019,1,Pulwama ,73558,128624249.28698522,Northern Region
jammu-&-kashmir,2019,1,Ramban ,21258,51349078.85543774,Northern Region
jammu-&-kashmir,2019,1,Rajouri ,45577,133203926.99960731,Northern Region
jammu-&-kashmir,2019,1,Kulgam ,64816,58528128.300160535,Northern Region
jammu-&-kashmir,2019,1,Budgam ,141988,182507224.81175333,Northern Region
jammu-&-kashmir,2019,1,Anantnag ,92467,115882661.6298053,Northern Region
jammu-&-kashmir,2019,1,Kupwara ,65813,158106446.71607152,Northern Region
jammu-&-kashmir,2019,2,Muzaffarabad ,358,1356184.7873196776,Northern Region
jammu-&-kashmir,2019,2,Doda ,25374,74037772.87435512,Northern Region
jammu-&-kashmir,2019,2,Samba ,54413,142027333.5175769,Northern Region
jammu-&-kashmir,2019,2,Mirpur ,5820,25540990.107606493,Northern Region
jammu-&-kashmir,2019,2,Srinagar ,721517,1997435095.385833,Northern Region
jammu-&-kashmir,2019,2,Baramulla ,150503,324305667.3040718,Northern Region
jammu-&-kashmir,2019,2,Jammu ,532412,1521238563.934449,Northern Region
jammu-&-kashmir,2019,2,Ganderbal ,42072,87050223.77363622,Northern Region
jammu-&-kashmir,2019,2,Udhampur ,70405,212612443.6869775,Northern Region
jammu-&-kashmir,2019,2,Bandipore ,41227,86691218.63732119,Northern Region
jammu-&-kashmir,2019,2,Reasi ,35425,91038294.73353264,Northern Region
jammu-&-kashmir,2019,2,Shopian ,19607,47839036.06601636,Northern Region
jammu-&-kashmir,2019,2,Poonch ,38370,120247830.8770509,Northern Region
jammu-&-kashmir,2019,2,Kathua ,62989,140667309.6509276,Northern Region
jammu-&-kashmir,2019,2,Kishtwar ,13465,36238981.231046684,Northern Region
jammu-&-kashmir,2019,2,Pulwama ,72486,192069086.3959656,Northern Region
jammu-&-kashmir,2019,2,Ramban ,32101,87397686.35956638,Northern Region
jammu-&-kashmir,2019,2,Rajouri ,59741,189339489.0274282,Northern Region
jammu-&-kashmir,2019,2,Kulgam ,47276,70172206.0431724,Northern Region
jammu-&-kashmir,2019,2,Budgam ,118107,244724342.9971184,Northern Region
jammu-&-kashmir,2019,2,Anantnag ,76968,176892916.91069663,Northern Region
jammu-&-kashmir,2019,2,Kupwara ,75719,231219527.26181513,Northern Region
jammu-&-kashmir,2019,3,Muzaffarabad ,289,878367.6864000999,Northern Region
jammu-&-kashmir,2019,3,Doda ,13665,39001610.496151924,Northern Region
jammu-&-kashmir,2019,3,Samba ,32337,83363005.10981622,Northern Region
jammu-&-kashmir,2019,3,Mirpur ,3501,11882521.92919486,Northern Region
jammu-&-kashmir,2019,3,Srinagar ,329195,1391918063.9301221,Northern Region
jammu-&-kashmir,2019,3,Baramulla ,55226,164311812.1144624,Northern Region
jammu-&-kashmir,2019,3,Jammu ,275239,885413982.5256196,Northern Region
jammu-&-kashmir,2019,3,Ganderbal ,20047,58009547.84811531,Northern Region
jammu-&-kashmir,2019,3,Udhampur ,43153,135163022.78214848,Northern Region
jammu-&-kashmir,2019,3,Bandipore ,15986,42396418.661768444,Northern Region
jammu-&-kashmir,2019,3,Reasi ,22807,59225448.98924215,Northern Region
jammu-&-kashmir,2019,3,Shopian ,7786,16229882.15378137,Northern Region
jammu-&-kashmir,2019,3,Poonch ,23270,75145778.40317626,Northern Region
jammu-&-kashmir,2019,3,Kathua ,42083,90084615.95369668,Northern Region
jammu-&-kashmir,2019,3,Kishtwar ,7443,21173636.24155753,Northern Region
jammu-&-kashmir,2019,3,Pulwama ,33089,104266797.68078919,Northern Region
jammu-&-kashmir,2019,3,Ramban ,23615,69645588.74289,Northern Region
jammu-&-kashmir,2019,3,Rajouri ,34386,112169651.6625633,Northern Region
jammu-&-kashmir,2019,3,Kulgam ,17217,33851231.99938249,Northern Region
jammu-&-kashmir,2019,3,Budgam ,41566,114191268.2996238,Northern Region
jammu-&-kashmir,2019,3,Anantnag ,39325,117282515.5402872,Northern Region
jammu-&-kashmir,2019,3,Kupwara ,35301,118625723.0316756,Northern Region
jammu-&-kashmir,2019,4,Muzaffarabad ,13,33490.7377982426,Northern Region
jammu-&-kashmir,2019,4,Doda ,2864,13087031.763135659,Northern Region
jammu-&-kashmir,2019,4,Samba ,14817,53713327.351715714,Northern Region
jammu-&-kashmir,2019,4,Mirpur ,642,3841256.042835106,Northern Region
jammu-&-kashmir,2019,4,Srinagar ,117133,474222741.4546555,Northern Region
jammu-&-kashmir,2019,4,Baramulla ,8345,30863315.57342449,Northern Region
jammu-&-kashmir,2019,4,Jammu ,231238,928579096.2076489,Northern Region
jammu-&-kashmir,2019,4,Ganderbal ,834,4743500.871029498,Northern Region
jammu-&-kashmir,2019,4,Udhampur ,22103,91344412.2796205,Northern Region
jammu-&-kashmir,2019,4,Bandipore ,300,1680075.8498654477,Northern Region
jammu-&-kashmir,2019,4,Reasi ,12986,43788337.944249794,Northern Region
jammu-&-kashmir,2019,4,Shopian ,285,648555.5507799082,Northern Region
jammu-&-kashmir,2019,4,Poonch ,10130,37926598.59297845,Northern Region
jammu-&-kashmir,2019,4,Kathua ,28288,83151146.69576253,Northern Region
jammu-&-kashmir,2019,4,Kishtwar ,2057,9695993.464283273,Northern Region
jammu-&-kashmir,2019,4,Pulwama ,1473,9185346.443124529,Northern Region
jammu-&-kashmir,2019,4,Ramban ,14088,49372161.637940705,Northern Region
jammu-&-kashmir,2019,4,Rajouri ,15973,65942824.070045024,Northern Region
jammu-&-kashmir,2019,4,Kulgam ,211,982047.0576332739,Northern Region
jammu-&-kashmir,2019,4,Budgam ,2351,11629862.550543781,Northern Region
jammu-&-kashmir,2019,4,Anantnag ,3109,11464594.84393266,Northern Region
jammu-&-kashmir,2019,4,Kupwara ,688,3800280.8395930566,Northern Region
jammu-&-kashmir,2021,1,Muzaffarabad ,1760,7018769.97680518,Northern Region
jammu-&-kashmir,2021,1,Doda ,93540,197962516.586449,Northern Region
jammu-&-kashmir,2021,1,Samba ,201873,489544571.0195805,Northern Region
jammu-&-kashmir,2021,1,Mirpur ,19836,76641365.50414479,Northern Region
jammu-&-kashmir,2021,1,Srinagar ,1027161,2568956545.461121,Northern Region
jammu-&-kashmir,2021,1,Baramulla ,410535,785025036.8822093,Northern Region
jammu-&-kashmir,2021,1,Jammu ,2651223,7421535965.773878,Northern Region
jammu-&-kashmir,2021,1,Ganderbal ,90691,163957078.6244043,Northern Region
jammu-&-kashmir,2021,1,Udhampur ,253788,659211752.075057,Northern Region
jammu-&-kashmir,2021,1,Bandipore ,110105,212281960.49428698,Northern Region
jammu-&-kashmir,2021,1,Reasi ,129459,310187729.62044114,Northern Region
jammu-&-kashmir,2021,1,Shopian ,72084,140201587.3233339,Northern Region
jammu-&-kashmir,2021,1,Poonch ,103668,299466026.8590725,Northern Region
jammu-&-kashmir,2021,1,Kathua ,245017,476737690.8982123,Northern Region
jammu-&-kashmir,2021,1,Kishtwar ,51696,119471258.1125599,Northern Region
jammu-&-kashmir,2021,1,Pulwama ,230547,506298792.838708,Northern Region
jammu-&-kashmir,2021,1,Ramban ,79917,198841833.5155572,Northern Region
jammu-&-kashmir,2021,1,Rajouri ,185784,544732582.9070423,Northern Region
jammu-&-kashmir,2021,1,Kulgam ,118926,178549172.9397456,Northern Region
jammu-&-kashmir,2021,1,Budgam ,314969,629196655.3946896,Northern Region
jammu-&-kashmir,2021,1,Anantnag ,317577,500687365.6142787,Northern Region
jammu-&-kashmir,2021,1,Kupwara ,287414,651843634.7301381,Northern Region
jammu-&-kashmir,2021,2,Muzaffarabad ,3148,10753997.01801685,Northern Region
jammu-&-kashmir,2021,2,Doda ,140197,278351055.1203931,Northern Region
jammu-&-kashmir,2021,2,Samba ,272944,627782719.5376384,Northern Region
jammu-&-kashmir,2021,2,Mirpur ,27536,100332260.09541789,Northern Region
jammu-&-kashmir,2021,2,Srinagar ,1529261,3491629169.8915057,Northern Region
jammu-&-kashmir,2021,2,Baramulla ,558737,966623715.8159674,Northern Region
jammu-&-kashmir,2021,2,Jammu ,3793205,10159766998.57037,Northern Region
jammu-&-kashmir,2021,2,Ganderbal ,140457,232925318.17936498,Northern Region
jammu-&-kashmir,2021,2,Udhampur ,361814,841569039.9908627,Northern Region
jammu-&-kashmir,2021,2,Bandipore ,160002,285432318.8981966,Northern Region
jammu-&-kashmir,2021,2,Reasi ,155375,315743621.2957236,Northern Region
jammu-&-kashmir,2021,2,Shopian ,103178,162612796.3349141,Northern Region
jammu-&-kashmir,2021,2,Poonch ,155606,414593947.47940373,Northern Region
jammu-&-kashmir,2021,2,Kathua ,329534,635043868.1523829,Northern Region
jammu-&-kashmir,2021,2,Kishtwar ,76391,153411579.98716152,Northern Region
jammu-&-kashmir,2021,2,Pulwama ,332326,632761432.1392006,Northern Region
jammu-&-kashmir,2021,2,Ramban ,117866,253971901.6321453,Northern Region
jammu-&-kashmir,2021,2,Rajouri ,239185,634121152.0877542,Northern Region
jammu-&-kashmir,2021,2,Kulgam ,192379,256728224.91522238,Northern Region
jammu-&-kashmir,2021,2,Budgam ,450138,822332973.9248706,Northern Region
jammu-&-kashmir,2021,2,Anantnag ,479956,717788809.3041893,Northern Region
jammu-&-kashmir,2021,2,Kupwara ,408584,819478528.2209682,Northern Region
jammu-&-kashmir,2021,3,Muzaffarabad ,4058,15722035.204606239,Northern Region
jammu-&-kashmir,2021,3,Doda ,178242,377444601.9327241,Northern Region
jammu-&-kashmir,2021,3,Samba ,352992,822873576.4759532,Northern Region
jammu-&-kashmir,2021,3,Mirpur ,32777,122345912.59787391,Northern Region
jammu-&-kashmir,2021,3,Srinagar ,2196468,5510884597.059817,Northern Region
jammu-&-kashmir,2021,3,Baramulla ,647847,1285810267.706615,Northern Region
jammu-&-kashmir,2021,3,Jammu ,5192026,13867943225.785099,Northern Region
jammu-&-kashmir,2021,3,Ganderbal ,176334,338209062.1399027,Northern Region
jammu-&-kashmir,2021,3,Udhampur ,476615,1090587535.866065,Northern Region
jammu-&-kashmir,2021,3,Bandipore ,177163,340899753.3369146,Northern Region
jammu-&-kashmir,2021,3,Reasi ,247073,542552590.7556257,Northern Region
jammu-&-kashmir,2021,3,Shopian ,124570,229098781.1940347,Northern Region
jammu-&-kashmir,2021,3,Poonch ,182447,520994995.9733711,Northern Region
jammu-&-kashmir,2021,3,Kathua ,399722,762622103.9071403,Northern Region
jammu-&-kashmir,2021,3,Kishtwar ,96068,208106532.4252368,Northern Region
jammu-&-kashmir,2021,3,Pulwama ,393629,826511580.0632428,Northern Region
jammu-&-kashmir,2021,3,Ramban ,157474,367286361.96328044,Northern Region
jammu-&-kashmir,2021,3,Rajouri ,289081,823624344.2157102,Northern Region
jammu-&-kashmir,2021,3,Kulgam ,223401,360260919.092471,Northern Region
jammu-&-kashmir,2021,3,Budgam ,545818,1112797675.661535,Northern Region
jammu-&-kashmir,2021,3,Anantnag ,580106,938064508.2337394,Northern Region
jammu-&-kashmir,2021,3,Kupwara ,477130,1133802686.4410892,Northern Region
jammu-&-kashmir,2021,4,Muzaffarabad ,5831,21241442.224508356,Northern Region
jammu-&-kashmir,2021,4,Doda ,235025,435237678.46631306,Northern Region
jammu-&-kashmir,2021,4,Samba ,492079,1144805603.769711,Northern Region
jammu-&-kashmir,2021,4,Mirpur ,39050,142452278.9431723,Northern Region
jammu-&-kashmir,2021,4,Srinagar ,2900577,7232270069.006124,Northern Region
jammu-&-kashmir,2021,4,Baramulla ,787593,1567275687.193142,Northern Region
jammu-&-kashmir,2021,4,Jammu ,6639541,16627649138.408901,Northern Region
jammu-&-kashmir,2021,4,Ganderbal ,211443,370559306.14335734,Northern Region
jammu-&-kashmir,2021,4,Udhampur ,621122,1409015376.0471451,Northern Region
jammu-&-kashmir,2021,4,Bandipore ,230443,426224671.10234225,Northern Region
jammu-&-kashmir,2021,4,Reasi ,332221,721602756.4764307,Northern Region
jammu-&-kashmir,2021,4,Shopian ,158150,324099702.9246179,Northern Region
jammu-&-kashmir,2021,4,Poonch ,224247,610046677.2859366,Northern Region
jammu-&-kashmir,2021,4,Kathua ,528207,1082468701.5396059,Northern Region
jammu-&-kashmir,2021,4,Kishtwar ,120885,242172974.07456222,Northern Region
jammu-&-kashmir,2021,4,Pulwama ,462342,988006961.9135485,Northern Region
jammu-&-kashmir,2021,4,Ramban ,199682,423301690.58900183,Northern Region
jammu-&-kashmir,2021,4,Rajouri ,363872,998884379.6677287,Northern Region
jammu-&-kashmir,2021,4,Kulgam ,279358,450818697.9289175,Northern Region
jammu-&-kashmir,2021,4,Budgam ,678080,1358477847.946201,Northern Region
jammu-&-kashmir,2021,4,Anantnag ,683078,1035794983.473675,Northern Region
jammu-&-kashmir,2021,4,Kupwara ,597802,1313830800.6467102,Northern Region
jammu-&-kashmir,2020,1,Muzaffarabad ,112,436693.6274538382,Northern Region
jammu-&-kashmir,2020,1,Doda ,14126,38583563.327599555,Northern Region
jammu-&-kashmir,2020,1,Samba ,32933,90185246.22000371,Northern Region
jammu-&-kashmir,2020,1,Mirpur ,3104,11580819.24606758,Northern Region
jammu-&-kashmir,2020,1,Srinagar ,127979,474473029.5788137,Northern Region
jammu-&-kashmir,2020,1,Baramulla ,38477,102651433.9681011,Northern Region
jammu-&-kashmir,2020,1,Jammu ,363150,1275561405.765387,Northern Region
jammu-&-kashmir,2020,1,Ganderbal ,10813,28214462.84044392,Northern Region
jammu-&-kashmir,2020,1,Udhampur ,45339,137536252.0052645,Northern Region
jammu-&-kashmir,2020,1,Bandipore ,10311,27789837.54150642,Northern Region
jammu-&-kashmir,2020,1,Reasi ,24431,69003941.03140756,Northern Region
jammu-&-kashmir,2020,1,Shopian ,7878,18157391.90372201,Northern Region
jammu-&-kashmir,2020,1,Poonch ,16709,52760138.965863004,Northern Region
jammu-&-kashmir,2020,1,Kathua ,48120,107171478.5593396,Northern Region
jammu-&-kashmir,2020,1,Kishtwar ,9710,27259898.028504793,Northern Region
jammu-&-kashmir,2020,1,Pulwama ,26598,76212175.43966158,Northern Region
jammu-&-kashmir,2020,1,Ramban ,12796,34487947.97880176,Northern Region
jammu-&-kashmir,2020,1,Rajouri ,28561,88475364.88892928,Northern Region
jammu-&-kashmir,2020,1,Kulgam ,12394,24289856.010028813,Northern Region
jammu-&-kashmir,2020,1,Budgam ,32991,95338551.22633348,Northern Region
jammu-&-kashmir,2020,1,Anantnag ,25741,70085624.44047819,Northern Region
jammu-&-kashmir,2020,1,Kupwara ,29357,87388063.94032452,Northern Region
jammu-&-kashmir,2020,2,Muzaffarabad ,656,2880433.662297405,Northern Region
jammu-&-kashmir,2020,2,Doda ,57928,135990634.9908951,Northern Region
jammu-&-kashmir,2020,2,Samba ,92336,202733580.0346601,Northern Region
jammu-&-kashmir,2020,2,Mirpur ,14046,44622104.6311252,Northern Region
jammu-&-kashmir,2020,2,Srinagar ,440808,1810806888.436264,Northern Region
jammu-&-kashmir,2020,2,Baramulla ,139478,414666518.8451662,Northern Region
jammu-&-kashmir,2020,2,Jammu ,819252,2746977181.900208,Northern Region
jammu-&-kashmir,2020,2,Ganderbal ,36483,106190105.59913671,Northern Region
jammu-&-kashmir,2020,2,Udhampur ,127419,319173115.2814594,Northern Region
jammu-&-kashmir,2020,2,Bandipore ,36152,102723529.8684966,Northern Region
jammu-&-kashmir,2020,2,Reasi ,49746,106410135.6804736,Northern Region
jammu-&-kashmir,2020,2,Shopian ,24785,66217970.77443329,Northern Region
jammu-&-kashmir,2020,2,Poonch ,65969,192100840.05787072,Northern Region
jammu-&-kashmir,2020,2,Kathua ,114835,227977779.9075931,Northern Region
jammu-&-kashmir,2020,2,Kishtwar ,29206,75514041.19893728,Northern Region
jammu-&-kashmir,2020,2,Pulwama ,85402,271480260.94137585,Northern Region
jammu-&-kashmir,2020,2,Ramban ,39854,102642842.42209661,Northern Region
jammu-&-kashmir,2020,2,Rajouri ,104655,305656997.1455121,Northern Region
jammu-&-kashmir,2020,2,Kulgam ,42870,100175288.1286653,Northern Region
jammu-&-kashmir,2020,2,Budgam ,112970,331830464.6882304,Northern Region
jammu-&-kashmir,2020,2,Anantnag ,85384,239711526.255058,Northern Region
jammu-&-kashmir,2020,2,Kupwara ,114772,359166698.8086049,Northern Region
jammu-&-kashmir,2020,3,Muzaffarabad ,1572,5773809.286486714,Northern Region
jammu-&-kashmir,2020,3,Doda ,68744,173984872.11111718,Northern Region
jammu-&-kashmir,2020,3,Samba ,113571,309268006.2905833,Northern Region
jammu-&-kashmir,2020,3,Mirpur ,15019,54072783.3916365,Northern Region
jammu-&-kashmir,2020,3,Srinagar ,461915,1879035426.896187,Northern Region
jammu-&-kashmir,2020,3,Baramulla ,183583,580425624.3604747,Northern Region
jammu-&-kashmir,2020,3,Jammu ,1266667,4876922229.442625,Northern Region
jammu-&-kashmir,2020,3,Ganderbal ,50743,155780382.9954802,Northern Region
jammu-&-kashmir,2020,3,Udhampur ,154296,445180791.5536319,Northern Region
jammu-&-kashmir,2020,3,Bandipore ,48450,147013052.4306108,Northern Region
jammu-&-kashmir,2020,3,Reasi ,56486,135099068.4405353,Northern Region
jammu-&-kashmir,2020,3,Shopian ,34708,101326986.58238819,Northern Region
jammu-&-kashmir,2020,3,Poonch ,76518,263707934.54872227,Northern Region
jammu-&-kashmir,2020,3,Kathua ,126283,311678208.3628339,Northern Region
jammu-&-kashmir,2020,3,Kishtwar ,31188,83180064.56537089,Northern Region
jammu-&-kashmir,2020,3,Pulwama ,114833,372238070.397479,Northern Region
jammu-&-kashmir,2020,3,Ramban ,45879,125848917.4462039,Northern Region
jammu-&-kashmir,2020,3,Rajouri ,125973,413621357.5955142,Northern Region
jammu-&-kashmir,2020,3,Kulgam ,55854,145784144.81867462,Northern Region
jammu-&-kashmir,2020,3,Budgam ,148225,477023512.90765697,Northern Region
jammu-&-kashmir,2020,3,Anantnag ,128022,403569858.3077174,Northern Region
jammu-&-kashmir,2020,3,Kupwara ,157369,516694658.1405349,Northern Region
jammu-&-kashmir,2020,4,Muzaffarabad ,2190,8320762.641519774,Northern Region
jammu-&-kashmir,2020,4,Doda ,101107,228886606.7496394,Northern Region
jammu-&-kashmir,2020,4,Samba ,192767,485508786.56851816,Northern Region
jammu-&-kashmir,2020,4,Mirpur ,22039,79706376.63871619,Northern Region
jammu-&-kashmir,2020,4,Srinagar ,731076,2177635781.644431,Northern Region
jammu-&-kashmir,2020,4,Baramulla ,412433,862594987.5778542,Northern Region
jammu-&-kashmir,2020,4,Jammu ,1776840,5696308275.135366,Northern Region
jammu-&-kashmir,2020,4,Ganderbal ,92285,201135628.2568581,Northern Region
jammu-&-kashmir,2020,4,Udhampur ,248906,646828971.3652099,Northern Region
jammu-&-kashmir,2020,4,Bandipore ,106767,229201197.1957591,Northern Region
jammu-&-kashmir,2020,4,Reasi ,100618,229255669.2348591,Northern Region
jammu-&-kashmir,2020,4,Shopian ,71983,161658443.4066443,Northern Region
jammu-&-kashmir,2020,4,Poonch ,117245,342505124.4352001,Northern Region
jammu-&-kashmir,2020,4,Kathua ,226360,463045666.12619144,Northern Region
jammu-&-kashmir,2020,4,Kishtwar ,51330,107185861.5128123,Northern Region
jammu-&-kashmir,2020,4,Pulwama ,219731,551823991.7884358,Northern Region
jammu-&-kashmir,2020,4,Ramban ,78367,192684246.3458512,Northern Region
jammu-&-kashmir,2020,4,Rajouri ,196713,567890456.5176736,Northern Region
jammu-&-kashmir,2020,4,Kulgam ,124253,220794472.45019808,Northern Region
jammu-&-kashmir,2020,4,Budgam ,295461,692267475.7911439,Northern Region
jammu-&-kashmir,2020,4,Anantnag ,282499,514346950.9515931,Northern Region
jammu-&-kashmir,2020,4,Kupwara ,303474,721320071.0437154,Northern Region
jammu-&-kashmir,2018,1,Muzaffarabad ,13,14559.803406151601,Northern Region
jammu-&-kashmir,2018,1,Doda ,4108,7065930.233463201,Northern Region
jammu-&-kashmir,2018,1,Samba ,14795,21534891.0416242,Northern Region
jammu-&-kashmir,2018,1,Mirpur ,1320,3052181.909064396,Northern Region
jammu-&-kashmir,2018,1,Srinagar ,47285,62676256.75828372,Northern Region
jammu-&-kashmir,2018,1,Baramulla ,83775,44215018.00395158,Northern Region
jammu-&-kashmir,2018,1,Jammu ,81381,127452979.3587345,Northern Region
jammu-&-kashmir,2018,1,Ganderbal ,20571,9107649.670974826,Northern Region
jammu-&-kashmir,2018,1,Udhampur ,17620,31451872.268610418,Northern Region
jammu-&-kashmir,2018,1,Bandipore ,38208,11885513.90501034,Northern Region
jammu-&-kashmir,2018,1,Reasi ,7433,12816155.33273841,Northern Region
jammu-&-kashmir,2018,1,Shopian ,5083,3598498.6345729744,Northern Region
jammu-&-kashmir,2018,1,Poonch ,398963,509120439.3079825,Northern Region
jammu-&-kashmir,2018,1,Kathua ,17643,22353839.21295397,Northern Region
jammu-&-kashmir,2018,1,Kishtwar ,2054,3514299.9889703216,Northern Region
jammu-&-kashmir,2018,1,Pulwama ,35793,24777476.30844358,Northern Region
jammu-&-kashmir,2018,1,Ramban ,5326,7284248.818676664,Northern Region
jammu-&-kashmir,2018,1,Rajouri ,10199,16045672.10644644,Northern Region
jammu-&-kashmir,2018,1,Kulgam ,23587,9213671.326669723,Northern Region
jammu-&-kashmir,2018,1,Budgam ,50748,36218453.70685134,Northern Region
jammu-&-kashmir,2018,1,Anantnag ,64478,24885721.23193979,Northern Region
jammu-&-kashmir,2018,1,Kupwara ,11185,17085910.32675961,Northern Region
jammu-&-kashmir,2018,2,Muzaffarabad ,75,368823.4836135323,Northern Region
jammu-&-kashmir,2018,2,Doda ,7631,16114372.11518361,Northern Region
jammu-&-kashmir,2018,2,Samba ,20917,36387040.50852826,Northern Region
jammu-&-kashmir,2018,2,Mirpur ,1885,4089198.7363343993,Northern Region
jammu-&-kashmir,2018,2,Srinagar ,92244,140893315.7147601,Northern Region
jammu-&-kashmir,2018,2,Baramulla ,188100,100055918.36977981,Northern Region
jammu-&-kashmir,2018,2,Jammu ,112434,232232787.923289,Northern Region
jammu-&-kashmir,2018,2,Ganderbal ,41415,24295329.73840579,Northern Region
jammu-&-kashmir,2018,2,Udhampur ,27804,60326675.00386811,Northern Region
jammu-&-kashmir,2018,2,Bandipore ,64888,26799256.94581057,Northern Region
jammu-&-kashmir,2018,2,Reasi ,11296,27106631.473614432,Northern Region
jammu-&-kashmir,2018,2,Shopian ,8017,8454705.838859541,Northern Region
jammu-&-kashmir,2018,2,Poonch ,891298,1627868128.4895802,Northern Region
jammu-&-kashmir,2018,2,Kathua ,25411,39744879.13422514,Northern Region
jammu-&-kashmir,2018,2,Kishtwar ,3797,10312057.06234761,Northern Region
jammu-&-kashmir,2018,2,Pulwama ,54034,53382825.78039837,Northern Region
jammu-&-kashmir,2018,2,Ramban ,7715,14388161.94555858,Northern Region
jammu-&-kashmir,2018,2,Rajouri ,17110,40023701.50652537,Northern Region
jammu-&-kashmir,2018,2,Kulgam ,30822,17711007.62669557,Northern Region
jammu-&-kashmir,2018,2,Budgam ,89823,77122240.2755234,Northern Region
jammu-&-kashmir,2018,2,Anantnag ,70838,43529509.034272134,Northern Region
jammu-&-kashmir,2018,2,Kupwara ,28772,49999669.795696385,Northern Region
jammu-&-kashmir,2018,3,Muzaffarabad ,211,581878.7760569004,Northern Region
jammu-&-kashmir,2018,3,Doda ,12645,34027590.92391601,Northern Region
jammu-&-kashmir,2018,3,Samba ,28728,62913580.60213567,Northern Region
jammu-&-kashmir,2018,3,Mirpur ,2789,7804797.778845614,Northern Region
jammu-&-kashmir,2018,3,Srinagar ,154314,270405876.7113263,Northern Region
jammu-&-kashmir,2018,3,Baramulla ,210619,195960360.057075,Northern Region
jammu-&-kashmir,2018,3,Jammu ,145123,376452715.050717,Northern Region
jammu-&-kashmir,2018,3,Ganderbal ,52136,55650497.72050136,Northern Region
jammu-&-kashmir,2018,3,Udhampur ,37014,92258254.8347622,Northern Region
jammu-&-kashmir,2018,3,Bandipore ,87129,60815662.86494814,Northern Region
jammu-&-kashmir,2018,3,Reasi ,16409,42269613.56023087,Northern Region
jammu-&-kashmir,2018,3,Shopian ,8156,13724387.244946059,Northern Region
jammu-&-kashmir,2018,3,Poonch ,1189512,2093062576.187033,Northern Region
jammu-&-kashmir,2018,3,Kathua ,35991,65729742.878893405,Northern Region
jammu-&-kashmir,2018,3,Kishtwar ,5911,14394238.73337047,Northern Region
jammu-&-kashmir,2018,3,Pulwama ,65491,93861999.52986418,Northern Region
jammu-&-kashmir,2018,3,Ramban ,13585,31095426.6143336,Northern Region
jammu-&-kashmir,2018,3,Rajouri ,25458,73897455.39817372,Northern Region
