State,Year,Quarter,District,Registered_users,Region
madhya-pradesh,2022,1,indore,2291709,Central Region
madhya-pradesh,2022,1,bhopal,1729248,Central Region
madhya-pradesh,2022,1,gwalior,919789,Central Region
madhya-pradesh,2022,1,jabalpur,844191,Central Region
madhya-pradesh,2022,1,ujjain,680599,Central Region
madhya-pradesh,2022,1,sagar,573791,Central Region
madhya-pradesh,2022,1,dhar,554545,Central Region
madhya-pradesh,2022,1,rewa,533627,Central Region
madhya-pradesh,2022,1,chhindwara,528140,Central Region
madhya-pradesh,2022,1,satna,488378,Central Region
madhya-pradesh,2022,2,indore,2412576,Central Region
madhya-pradesh,2022,2,bhopal,1820625,Central Region
madhya-pradesh,2022,2,gwalior,970340,Central Region
madhya-pradesh,2022,2,jabalpur,889518,Central Region
madhya-pradesh,2022,2,ujjain,719339,Central Region
madhya-pradesh,2022,2,sagar,605733,Central Region
madhya-pradesh,2022,2,dhar,586670,Central Region
madhya-pradesh,2022,2,rewa,564327,Central Region
madhya-pradesh,2022,2,chhindwara,557958,Central Region
madhya-pradesh,2022,2,satna,516107,Central Region
madhya-pradesh,2022,3,indore,2537328,Central Region
madhya-pradesh,2022,3,bhopal,1915532,Central Region
madhya-pradesh,2022,3,gwalior,1022539,Central Region
madhya-pradesh,2022,3,jabalpur,935649,Central Region
madhya-pradesh,2022,3,ujjain,758373,Central Region
madhya-pradesh,2022,3,sagar,638100,Central Region
madhya-pradesh,2022,3,dhar,618777,Central Region
madhya-pradesh,2022,3,rewa,594588,Central Region
madhya-pradesh,2022,3,chhindwara,587412,Central Region
madhya-pradesh,2022,3,satna,544011,Central Region
madhya-pradesh,2022,4,indore,2660518,Central Region
madhya-pradesh,2022,4,bhopal,2009655,Central Region
madhya-pradesh,2022,4,gwalior,1073648,Central Region
madhya-pradesh,2022,4,jabalpur,980428,Central Region
madhya-pradesh,2022,4,ujjain,794711,Central Region
madhya-pradesh,2022,4,sagar,667526,Central Region
madhya-pradesh,2022,4,dhar,648535,Central Region
madhya-pradesh,2022,4,rewa,622122,Central Region
madhya-pradesh,2022,4,chhindwara,613456,Central Region
madhya-pradesh,2022,4,satna,569320,Central Region
madhya-pradesh,2019,1,indore,844465,Central Region
madhya-pradesh,2019,1,bhopal,670417,Central Region
madhya-pradesh,2019,1,gwalior,331504,Central Region
madhya-pradesh,2019,1,jabalpur,295042,Central Region
madhya-pradesh,2019,1,ujjain,214818,Central Region
madhya-pradesh,2019,1,sagar,194467,Central Region
madhya-pradesh,2019,1,rewa,188803,Central Region
madhya-pradesh,2019,1,chhindwara,168633,Central Region
madhya-pradesh,2019,1,dhar,166663,Central Region
madhya-pradesh,2019,1,satna,160954,Central Region
madhya-pradesh,2019,2,indore,955207,Central Region
madhya-pradesh,2019,2,bhopal,756839,Central Region
madhya-pradesh,2019,2,gwalior,373367,Central Region
madhya-pradesh,2019,2,jabalpur,336963,Central Region
madhya-pradesh,2019,2,ujjain,247033,Central Region
madhya-pradesh,2019,2,sagar,219328,Central Region
madhya-pradesh,2019,2,rewa,211420,Central Region
madhya-pradesh,2019,2,chhindwara,192226,Central Region
madhya-pradesh,2019,2,dhar,190659,Central Region
madhya-pradesh,2019,2,satna,182176,Central Region
madhya-pradesh,2019,3,indore,1071598,Central Region
madhya-pradesh,2019,3,bhopal,846170,Central Region
madhya-pradesh,2019,3,gwalior,417846,Central Region
madhya-pradesh,2019,3,jabalpur,380209,Central Region
madhya-pradesh,2019,3,ujjain,280589,Central Region
madhya-pradesh,2019,3,sagar,243729,Central Region
madhya-pradesh,2019,3,rewa,232367,Central Region
madhya-pradesh,2019,3,chhindwara,214945,Central Region
madhya-pradesh,2019,3,dhar,214712,Central Region
madhya-pradesh,2019,3,satna,203019,Central Region
madhya-pradesh,2019,4,indore,1181500,Central Region
madhya-pradesh,2019,4,bhopal,926576,Central Region
madhya-pradesh,2019,4,gwalior,461960,Central Region
madhya-pradesh,2019,4,jabalpur,422786,Central Region
madhya-pradesh,2019,4,ujjain,314250,Central Region
madhya-pradesh,2019,4,sagar,272650,Central Region
madhya-pradesh,2019,4,rewa,260351,Central Region
madhya-pradesh,2019,4,dhar,242108,Central Region
madhya-pradesh,2019,4,chhindwara,240962,Central Region
madhya-pradesh,2019,4,satna,228680,Central Region
madhya-pradesh,2021,1,indore,1769869,Central Region
madhya-pradesh,2021,1,bhopal,1340741,Central Region
madhya-pradesh,2021,1,gwalior,703232,Central Region
madhya-pradesh,2021,1,jabalpur,650087,Central Region
madhya-pradesh,2021,1,ujjain,513868,Central Region
madhya-pradesh,2021,1,sagar,432938,Central Region
madhya-pradesh,2021,1,dhar,415117,Central Region
madhya-pradesh,2021,1,rewa,403013,Central Region
madhya-pradesh,2021,1,chhindwara,399276,Central Region
madhya-pradesh,2021,1,satna,368299,Central Region
madhya-pradesh,2021,2,indore,1892259,Central Region
madhya-pradesh,2021,2,bhopal,1431127,Central Region
madhya-pradesh,2021,2,gwalior,753172,Central Region
madhya-pradesh,2021,2,jabalpur,695130,Central Region
madhya-pradesh,2021,2,ujjain,552204,Central Region
madhya-pradesh,2021,2,sagar,464791,Central Region
madhya-pradesh,2021,2,dhar,447074,Central Region
madhya-pradesh,2021,2,rewa,432682,Central Region
madhya-pradesh,2021,2,chhindwara,428800,Central Region
madhya-pradesh,2021,2,satna,395440,Central Region
madhya-pradesh,2021,3,indore,2028266,Central Region
madhya-pradesh,2021,3,bhopal,1531544,Central Region
madhya-pradesh,2021,3,gwalior,809887,Central Region
madhya-pradesh,2021,3,jabalpur,745631,Central Region
madhya-pradesh,2021,3,ujjain,596195,Central Region
madhya-pradesh,2021,3,sagar,501819,Central Region
madhya-pradesh,2021,3,dhar,483901,Central Region
madhya-pradesh,2021,3,rewa,466895,Central Region
madhya-pradesh,2021,3,chhindwara,462834,Central Region
madhya-pradesh,2021,3,satna,426929,Central Region
madhya-pradesh,2021,4,indore,2164101,Central Region
madhya-pradesh,2021,4,bhopal,1633266,Central Region
madhya-pradesh,2021,4,gwalior,866561,Central Region
madhya-pradesh,2021,4,jabalpur,796148,Central Region
madhya-pradesh,2021,4,ujjain,639197,Central Region
madhya-pradesh,2021,4,sagar,538447,Central Region
madhya-pradesh,2021,4,dhar,519970,Central Region
madhya-pradesh,2021,4,rewa,500513,Central Region
madhya-pradesh,2021,4,chhindwara,495990,Central Region
madhya-pradesh,2021,4,satna,457858,Central Region
madhya-pradesh,2020,1,indore,1287857,Central Region
madhya-pradesh,2020,1,bhopal,1003288,Central Region
madhya-pradesh,2020,1,gwalior,506221,Central Region
madhya-pradesh,2020,1,jabalpur,462069,Central Region
madhya-pradesh,2020,1,ujjain,349476,Central Region
madhya-pradesh,2020,1,sagar,299753,Central Region
madhya-pradesh,2020,1,rewa,285832,Central Region
madhya-pradesh,2020,1,dhar,270891,Central Region
madhya-pradesh,2020,1,chhindwara,268008,Central Region
madhya-pradesh,2020,1,satna,253988,Central Region
madhya-pradesh,2020,2,indore,1410157,Central Region
madhya-pradesh,2020,2,bhopal,1080094,Central Region
madhya-pradesh,2020,2,gwalior,554377,Central Region
madhya-pradesh,2020,2,jabalpur,507707,Central Region
madhya-pradesh,2020,2,ujjain,395028,Central Region
madhya-pradesh,2020,2,sagar,333878,Central Region
madhya-pradesh,2020,2,rewa,313486,Central Region
madhya-pradesh,2020,2,dhar,310389,Central Region
madhya-pradesh,2020,2,chhindwara,302791,Central Region
madhya-pradesh,2020,2,satna,281414,Central Region
madhya-pradesh,2020,3,indore,1524036,Central Region
madhya-pradesh,2020,3,bhopal,1162000,Central Region
madhya-pradesh,2020,3,gwalior,603096,Central Region
madhya-pradesh,2020,3,jabalpur,555235,Central Region
madhya-pradesh,2020,3,ujjain,436068,Central Region
madhya-pradesh,2020,3,sagar,368745,Central Region
madhya-pradesh,2020,3,dhar,346394,Central Region
madhya-pradesh,2020,3,rewa,343897,Central Region
madhya-pradesh,2020,3,chhindwara,336306,Central Region
madhya-pradesh,2020,3,satna,311884,Central Region
madhya-pradesh,2020,4,indore,1645564,Central Region
madhya-pradesh,2020,4,bhopal,1249343,Central Region
madhya-pradesh,2020,4,gwalior,652985,Central Region
madhya-pradesh,2020,4,jabalpur,604034,Central Region
madhya-pradesh,2020,4,ujjain,475637,Central Region
madhya-pradesh,2020,4,sagar,402006,Central Region
madhya-pradesh,2020,4,dhar,382523,Central Region
madhya-pradesh,2020,4,rewa,374099,Central Region
madhya-pradesh,2020,4,chhindwara,370027,Central Region
madhya-pradesh,2020,4,satna,340632,Central Region
madhya-pradesh,2018,1,indore,366977,Central Region
madhya-pradesh,2018,1,bhopal,307312,Central Region
madhya-pradesh,2018,1,gwalior,142453,Central Region
madhya-pradesh,2018,1,jabalpur,115953,Central Region
madhya-pradesh,2018,1,ujjain,84441,Central Region
madhya-pradesh,2018,1,rewa,73336,Central Region
madhya-pradesh,2018,1,sagar,72857,Central Region
madhya-pradesh,2018,1,chhindwara,65005,Central Region
madhya-pradesh,2018,1,dhar,63440,Central Region
madhya-pradesh,2018,1,dewas,62902,Central Region
madhya-pradesh,2018,2,indore,479904,Central Region
madhya-pradesh,2018,2,bhopal,398498,Central Region
madhya-pradesh,2018,2,gwalior,193605,Central Region
madhya-pradesh,2018,2,jabalpur,155624,Central Region
madhya-pradesh,2018,2,ujjain,113216,Central Region
madhya-pradesh,2018,2,rewa,100661,Central Region
madhya-pradesh,2018,2,sagar,100623,Central Region
madhya-pradesh,2018,2,chhindwara,87704,Central Region
madhya-pradesh,2018,2,dhar,86280,Central Region
madhya-pradesh,2018,2,dewas,84342,Central Region
madhya-pradesh,2018,3,indore,585621,Central Region
madhya-pradesh,2018,3,bhopal,474192,Central Region
madhya-pradesh,2018,3,gwalior,236305,Central Region
madhya-pradesh,2018,3,jabalpur,193535,Central Region
madhya-pradesh,2018,3,ujjain,143770,Central Region
madhya-pradesh,2018,3,sagar,128283,Central Region
madhya-pradesh,2018,3,rewa,125803,Central Region
madhya-pradesh,2018,3,dhar,110726,Central Region
madhya-pradesh,2018,3,chhindwara,109266,Central Region
madhya-pradesh,2018,3,dewas,105774,Central Region
madhya-pradesh,2018,4,indore,712479,Central Region
madhya-pradesh,2018,4,bhopal,571518,Central Region
madhya-pradesh,2018,4,gwalior,284894,Central Region
madhya-pradesh,2018,4,jabalpur,248495,Central Region
madhya-pradesh,2018,4,ujjain,177894,Central Region
madhya-pradesh,2018,4,sagar,162788,Central Region
madhya-pradesh,2018,4,rewa,160024,Central Region
madhya-pradesh,2018,4,chhindwara,139301,Central Region
madhya-pradesh,2018,4,dhar,137501,Central Region
madhya-pradesh,2018,4,satna,133865,Central Region
rajasthan,2022,1,jaipur,5133527,Western Region
rajasthan,2022,1,alwar,1570711,Western Region
rajasthan,2022,1,jodhpur,1370206,Western Region
rajasthan,2022,1,sikar,1017503,Western Region
rajasthan,2022,1,ajmer,947827,Western Region
rajasthan,2022,1,nagaur,901819,Western Region
rajasthan,2022,1,kota,882916,Western Region
rajasthan,2022,1,bhilwara,871188,Western Region
rajasthan,2022,1,udaipur,816476,Western Region
rajasthan,2022,1,jhunjhunu,752608,Western Region
rajasthan,2022,2,jaipur,5409763,Western Region
rajasthan,2022,2,alwar,1661785,Western Region
rajasthan,2022,2,jodhpur,1444490,Western Region
rajasthan,2022,2,sikar,1074986,Western Region
rajasthan,2022,2,ajmer,998746,Western Region
rajasthan,2022,2,nagaur,952752,Western Region
rajasthan,2022,2,kota,931689,Western Region
rajasthan,2022,2,bhilwara,921021,Western Region
rajasthan,2022,2,udaipur,862053,Western Region
rajasthan,2022,2,jhunjhunu,795815,Western Region
rajasthan,2022,3,jaipur,5696726,Western Region
rajasthan,2022,3,alwar,1755844,Western Region
rajasthan,2022,3,jodhpur,1517702,Western Region
rajasthan,2022,3,sikar,1133443,Western Region
rajasthan,2022,3,ajmer,1050146,Western Region
rajasthan,2022,3,nagaur,1001401,Western Region
rajasthan,2022,3,kota,982248,Western Region
rajasthan,2022,3,bhilwara,971352,Western Region
rajasthan,2022,3,udaipur,908034,Western Region
rajasthan,2022,3,jhunjhunu,839052,Western Region
rajasthan,2022,4,jaipur,5975863,Western Region
rajasthan,2022,4,alwar,1843138,Western Region
rajasthan,2022,4,jodhpur,1583620,Western Region
rajasthan,2022,4,sikar,1185927,Western Region
rajasthan,2022,4,ajmer,1097266,Western Region
rajasthan,2022,4,nagaur,1043562,Western Region
rajasthan,2022,4,kota,1031196,Western Region
rajasthan,2022,4,bhilwara,1017032,Western Region
rajasthan,2022,4,udaipur,949767,Western Region
rajasthan,2022,4,jhunjhunu,876787,Western Region
rajasthan,2019,1,jaipur,2060175,Western Region
rajasthan,2019,1,alwar,517681,Western Region
rajasthan,2019,1,jodhpur,434178,Western Region
rajasthan,2019,1,sikar,318166,Western Region
rajasthan,2019,1,kota,318085,Western Region
rajasthan,2019,1,ajmer,290433,Western Region
rajasthan,2019,1,bhilwara,276384,Western Region
rajasthan,2019,1,nagaur,259361,Western Region
rajasthan,2019,1,udaipur,258915,Western Region
rajasthan,2019,1,jhunjhunu,238956,Western Region
rajasthan,2019,2,jaipur,2290462,Western Region
rajasthan,2019,2,alwar,593855,Western Region
rajasthan,2019,2,jodhpur,499967,Western Region
rajasthan,2019,2,sikar,366729,Western Region
rajasthan,2019,2,kota,359152,Western Region
rajasthan,2019,2,ajmer,335167,Western Region
rajasthan,2019,2,bhilwara,314517,Western Region
rajasthan,2019,2,nagaur,301083,Western Region
rajasthan,2019,2,udaipur,296062,Western Region
rajasthan,2019,2,jhunjhunu,275603,Western Region
rajasthan,2019,3,jaipur,2520933,Western Region
rajasthan,2019,3,alwar,666462,Western Region
rajasthan,2019,3,jodhpur,557784,Western Region
rajasthan,2019,3,sikar,412367,Western Region
rajasthan,2019,3,kota,399776,Western Region
rajasthan,2019,3,ajmer,378921,Western Region
rajasthan,2019,3,bhilwara,352747,Western Region
rajasthan,2019,3,nagaur,337197,Western Region
rajasthan,2019,3,udaipur,336408,Western Region
rajasthan,2019,3,jhunjhunu,307034,Western Region
rajasthan,2019,4,jaipur,2746860,Western Region
rajasthan,2019,4,alwar,742956,Western Region
rajasthan,2019,4,jodhpur,622601,Western Region
rajasthan,2019,4,sikar,464940,Western Region
rajasthan,2019,4,kota,441496,Western Region
rajasthan,2019,4,ajmer,426926,Western Region
rajasthan,2019,4,bhilwara,394803,Western Region
rajasthan,2019,4,nagaur,383582,Western Region
rajasthan,2019,4,udaipur,378564,Western Region
rajasthan,2019,4,jhunjhunu,344011,Western Region
rajasthan,2021,1,jaipur,3951866,Western Region
rajasthan,2021,1,alwar,1185599,Western Region
rajasthan,2021,1,jodhpur,1036855,Western Region
rajasthan,2021,1,sikar,770103,Western Region
rajasthan,2021,1,ajmer,723852,Western Region
rajasthan,2021,1,kota,674683,Western Region
rajasthan,2021,1,nagaur,674465,Western Region
rajasthan,2021,1,bhilwara,651400,Western Region
rajasthan,2021,1,udaipur,619264,Western Region
rajasthan,2021,1,jhunjhunu,569602,Western Region
rajasthan,2021,2,jaipur,4226231,Western Region
rajasthan,2021,2,alwar,1273307,Western Region
rajasthan,2021,2,jodhpur,1114131,Western Region
rajasthan,2021,2,sikar,826855,Western Region
rajasthan,2021,2,ajmer,776294,Western Region
rajasthan,2021,2,nagaur,726871,Western Region
rajasthan,2021,2,kota,722793,Western Region
rajasthan,2021,2,bhilwara,701929,Western Region
rajasthan,2021,2,udaipur,664816,Western Region
rajasthan,2021,2,jhunjhunu,611825,Western Region
rajasthan,2021,3,jaipur,4534297,Western Region
rajasthan,2021,3,alwar,1374586,Western Region
rajasthan,2021,3,jodhpur,1202937,Western Region
rajasthan,2021,3,sikar,892015,Western Region
rajasthan,2021,3,ajmer,835375,Western Region
rajasthan,2021,3,nagaur,787565,Western Region
rajasthan,2021,3,kota,777099,Western Region
rajasthan,2021,3,bhilwara,760232,Western Region
rajasthan,2021,3,udaipur,716657,Western Region
rajasthan,2021,3,jhunjhunu,660246,Western Region
rajasthan,2021,4,jaipur,4841883,Western Region
rajasthan,2021,4,alwar,1474129,Western Region
rajasthan,2021,4,jodhpur,1288773,Western Region
rajasthan,2021,4,sikar,955025,Western Region
rajasthan,2021,4,ajmer,892912,Western Region
rajasthan,2021,4,nagaur,845508,Western Region
rajasthan,2021,4,kota,831250,Western Region
rajasthan,2021,4,bhilwara,816969,Western Region
rajasthan,2021,4,udaipur,767224,Western Region
rajasthan,2021,4,jhunjhunu,706897,Western Region
rajasthan,2020,1,jaipur,2966508,Western Region
rajasthan,2020,1,alwar,825297,Western Region
rajasthan,2020,1,jodhpur,695569,Western Region
rajasthan,2020,1,sikar,522371,Western Region
rajasthan,2020,1,kota,483202,Western Region
rajasthan,2020,1,ajmer,482545,Western Region
rajasthan,2020,1,bhilwara,442746,Western Region
rajasthan,2020,1,nagaur,437492,Western Region
rajasthan,2020,1,udaipur,422167,Western Region
rajasthan,2020,1,jhunjhunu,386643,Western Region
rajasthan,2020,2,jaipur,3182014,Western Region
rajasthan,2020,2,alwar,915475,Western Region
rajasthan,2020,2,jodhpur,786584,Western Region
rajasthan,2020,2,sikar,589850,Western Region
rajasthan,2020,2,ajmer,543273,Western Region
rajasthan,2020,2,kota,529843,Western Region
rajasthan,2020,2,nagaur,507139,Western Region
rajasthan,2020,2,bhilwara,494563,Western Region
rajasthan,2020,2,udaipur,470976,Western Region
rajasthan,2020,2,jhunjhunu,438673,Western Region
rajasthan,2020,3,jaipur,3433167,Western Region
rajasthan,2020,3,alwar,1008033,Western Region
rajasthan,2020,3,jodhpur,870849,Western Region
rajasthan,2020,3,sikar,652190,Western Region
rajasthan,2020,3,ajmer,605298,Western Region
rajasthan,2020,3,kota,577117,Western Region
rajasthan,2020,3,nagaur,564788,Western Region
rajasthan,2020,3,bhilwara,548564,Western Region
rajasthan,2020,3,udaipur,522695,Western Region
rajasthan,2020,3,jhunjhunu,484411,Western Region
rajasthan,2020,4,jaipur,3679874,Western Region
rajasthan,2020,4,alwar,1096436,Western Region
rajasthan,2020,4,jodhpur,956422,Western Region
rajasthan,2020,4,sikar,712668,Western Region
rajasthan,2020,4,ajmer,667786,Western Region
rajasthan,2020,4,kota,625674,Western Region
rajasthan,2020,4,nagaur,621602,Western Region
rajasthan,2020,4,bhilwara,600492,Western Region
rajasthan,2020,4,udaipur,572833,Western Region
rajasthan,2020,4,jhunjhunu,527749,Western Region
rajasthan,2018,1,jaipur,900773,Western Region
rajasthan,2018,1,alwar,203096,Western Region
rajasthan,2018,1,jodhpur,172648,Western Region
rajasthan,2018,1,kota,141411,Western Region
rajasthan,2018,1,sikar,133983,Western Region
rajasthan,2018,1,ajmer,118458,Western Region
rajasthan,2018,1,udaipur,111919,Western Region
rajasthan,2018,1,bhilwara,111753,Western Region
rajasthan,2018,1,nagaur,101581,Western Region
rajasthan,2018,1,jhunjhunu,98912,Western Region
rajasthan,2018,2,jaipur,1182983,Western Region
rajasthan,2018,2,alwar,275869,Western Region
rajasthan,2018,2,jodhpur,229215,Western Region
rajasthan,2018,2,kota,184759,Western Region
rajasthan,2018,2,sikar,178308,Western Region
rajasthan,2018,2,ajmer,157947,Western Region
rajasthan,2018,2,bhilwara,149055,Western Region
rajasthan,2018,2,udaipur,146348,Western Region
rajasthan,2018,2,nagaur,138240,Western Region
rajasthan,2018,2,jhunjhunu,134221,Western Region
rajasthan,2018,3,jaipur,1438305,Western Region
rajasthan,2018,3,alwar,345018,Western Region
rajasthan,2018,3,jodhpur,278965,Western Region
rajasthan,2018,3,kota,218406,Western Region
rajasthan,2018,3,sikar,216465,Western Region
rajasthan,2018,3,ajmer,193489,Western Region
rajasthan,2018,3,bhilwara,184376,Western Region
rajasthan,2018,3,udaipur,176698,Western Region
rajasthan,2018,3,nagaur,170749,Western Region
rajasthan,2018,3,jhunjhunu,162942,Western Region
rajasthan,2018,4,jaipur,1733893,Western Region
rajasthan,2018,4,alwar,426052,Western Region
rajasthan,2018,4,jodhpur,352924,Western Region
rajasthan,2018,4,kota,263264,Western Region
rajasthan,2018,4,sikar,262310,Western Region
rajasthan,2018,4,ajmer,237037,Western Region
rajasthan,2018,4,bhilwara,225409,Western Region
rajasthan,2018,4,udaipur,216089,Western Region
rajasthan,2018,4,nagaur,210067,Western Region
rajasthan,2018,4,jhunjhunu,196607,Western Region
andhra-pradesh,2022,1,visakhapatnam,3061324,Southern Region
andhra-pradesh,2022,1,east godavari,2432305,Southern Region
andhra-pradesh,2022,1,krishna,2423373,Southern Region
andhra-pradesh,2022,1,guntur,2387051,Southern Region
andhra-pradesh,2022,1,chittoor,2270705,Southern Region
andhra-pradesh,2022,1,anantapur,1827094,Southern Region
andhra-pradesh,2022,1,kurnool,1729513,Southern Region
andhra-pradesh,2022,1,west godavari,1626039,Southern Region
andhra-pradesh,2022,1,spsr nellore,1431664,Southern Region
andhra-pradesh,2022,1,prakasam,1408929,Southern Region
andhra-pradesh,2022,2,visakhapatnam,3226029,Southern Region
andhra-pradesh,2022,2,east godavari,2564165,Southern Region
andhra-pradesh,2022,2,krishna,2552107,Southern Region
andhra-pradesh,2022,2,guntur,2514794,Southern Region
andhra-pradesh,2022,2,chittoor,2392549,Southern Region
andhra-pradesh,2022,2,anantapur,1928213,Southern Region
andhra-pradesh,2022,2,kurnool,1825280,Southern Region
andhra-pradesh,2022,2,west godavari,1714357,Southern Region
andhra-pradesh,2022,2,spsr nellore,1509927,Southern Region
andhra-pradesh,2022,2,prakasam,1487589,Southern Region
andhra-pradesh,2022,3,visakhapatnam,3397514,Southern Region
andhra-pradesh,2022,3,east godavari,2702234,Southern Region
andhra-pradesh,2022,3,krishna,2685215,Southern Region
andhra-pradesh,2022,3,guntur,2647100,Southern Region
andhra-pradesh,2022,3,chittoor,2517657,Southern Region
andhra-pradesh,2022,3,anantapur,2030824,Southern Region
andhra-pradesh,2022,3,kurnool,1924127,Southern Region
andhra-pradesh,2022,3,west godavari,1805967,Southern Region
andhra-pradesh,2022,3,spsr nellore,1588875,Southern Region
andhra-pradesh,2022,3,prakasam,1567520,Southern Region
andhra-pradesh,2022,4,visakhapatnam,3566854,Southern Region
andhra-pradesh,2022,4,east godavari,2835087,Southern Region
andhra-pradesh,2022,4,krishna,2813645,Southern Region
andhra-pradesh,2022,4,guntur,2774365,Southern Region
andhra-pradesh,2022,4,chittoor,2636036,Southern Region
andhra-pradesh,2022,4,anantapur,2128066,Southern Region
andhra-pradesh,2022,4,kurnool,2018290,Southern Region
andhra-pradesh,2022,4,west godavari,1893310,Southern Region
andhra-pradesh,2022,4,spsr nellore,1663684,Southern Region
andhra-pradesh,2022,4,prakasam,1642503,Southern Region
andhra-pradesh,2019,1,visakhapatnam,1174517,Southern Region
andhra-pradesh,2019,1,east godavari,839277,Southern Region
andhra-pradesh,2019,1,krishna,833694,Southern Region
andhra-pradesh,2019,1,chittoor,812314,Southern Region
andhra-pradesh,2019,1,guntur,802394,Southern Region
andhra-pradesh,2019,1,anantapur,612162,Southern Region
andhra-pradesh,2019,1,kurnool,599422,Southern Region
andhra-pradesh,2019,1,west godavari,523372,Southern Region
andhra-pradesh,2019,1,spsr nellore,491908,Southern Region
andhra-pradesh,2019,1,prakasam,474260,Southern Region
andhra-pradesh,2019,2,visakhapatnam,1318740,Southern Region
andhra-pradesh,2019,2,krishna,952300,Southern Region
andhra-pradesh,2019,2,east godavari,945181,Southern Region
andhra-pradesh,2019,2,chittoor,925491,Southern Region
andhra-pradesh,2019,2,guntur,915256,Southern Region
andhra-pradesh,2019,2,anantapur,695114,Southern Region
andhra-pradesh,2019,2,kurnool,680118,Southern Region
andhra-pradesh,2019,2,west godavari,592185,Southern Region
andhra-pradesh,2019,2,spsr nellore,558303,Southern Region
andhra-pradesh,2019,2,prakasam,539462,Southern Region
andhra-pradesh,2019,3,visakhapatnam,1460464,Southern Region
andhra-pradesh,2019,3,krishna,1066546,Southern Region
andhra-pradesh,2019,3,east godavari,1057167,Southern Region
andhra-pradesh,2019,3,chittoor,1032733,Southern Region
andhra-pradesh,2019,3,guntur,1026418,Southern Region
andhra-pradesh,2019,3,anantapur,773656,Southern Region
andhra-pradesh,2019,3,kurnool,755024,Southern Region
andhra-pradesh,2019,3,west godavari,662102,Southern Region
andhra-pradesh,2019,3,spsr nellore,619592,Southern Region
andhra-pradesh,2019,3,prakasam,598568,Southern Region
andhra-pradesh,2019,4,visakhapatnam,1620235,Southern Region
andhra-pradesh,2019,4,krishna,1199971,Southern Region
andhra-pradesh,2019,4,east godavari,1195228,Southern Region
andhra-pradesh,2019,4,guntur,1158708,Southern Region
andhra-pradesh,2019,4,chittoor,1156351,Southern Region
andhra-pradesh,2019,4,anantapur,873033,Southern Region
andhra-pradesh,2019,4,kurnool,846885,Southern Region
andhra-pradesh,2019,4,west godavari,750078,Southern Region
andhra-pradesh,2019,4,spsr nellore,697154,Southern Region
andhra-pradesh,2019,4,prakasam,673522,Southern Region
andhra-pradesh,2021,1,visakhapatnam,2368081,Southern Region
andhra-pradesh,2021,1,east godavari,1878769,Southern Region
andhra-pradesh,2021,1,krishna,1876458,Southern Region
andhra-pradesh,2021,1,guntur,1843237,Southern Region
andhra-pradesh,2021,1,chittoor,1751420,Southern Region
andhra-pradesh,2021,1,anantapur,1394849,Southern Region
andhra-pradesh,2021,1,kurnool,1323411,Southern Region
andhra-pradesh,2021,1,west godavari,1254117,Southern Region
andhra-pradesh,2021,1,spsr nellore,1100541,Southern Region
andhra-pradesh,2021,1,prakasam,1075936,Southern Region
andhra-pradesh,2021,2,visakhapatnam,2526830,Southern Region
andhra-pradesh,2021,2,east godavari,2006272,Southern Region
andhra-pradesh,2021,2,krishna,2002662,Southern Region
andhra-pradesh,2021,2,guntur,1968681,Southern Region
andhra-pradesh,2021,2,chittoor,1870723,Southern Region
andhra-pradesh,2021,2,anantapur,1492738,Southern Region
andhra-pradesh,2021,2,kurnool,1415585,Southern Region
andhra-pradesh,2021,2,west godavari,1339377,Southern Region
andhra-pradesh,2021,2,spsr nellore,1176334,Southern Region
andhra-pradesh,2021,2,prakasam,1151232,Southern Region
andhra-pradesh,2021,3,visakhapatnam,2707931,Southern Region
andhra-pradesh,2021,3,east godavari,2150622,Southern Region
andhra-pradesh,2021,3,krishna,2145423,Southern Region
andhra-pradesh,2021,3,guntur,2110878,Southern Region
andhra-pradesh,2021,3,chittoor,2007011,Southern Region
andhra-pradesh,2021,3,anantapur,1606735,Southern Region
andhra-pradesh,2021,3,kurnool,1522196,Southern Region
andhra-pradesh,2021,3,west godavari,1436576,Southern Region
andhra-pradesh,2021,3,spsr nellore,1263550,Southern Region
andhra-pradesh,2021,3,prakasam,1239147,Southern Region
andhra-pradesh,2021,4,visakhapatnam,2888774,Southern Region
andhra-pradesh,2021,4,east godavari,2294347,Southern Region
andhra-pradesh,2021,4,krishna,2288148,Southern Region
andhra-pradesh,2021,4,guntur,2252443,Southern Region
andhra-pradesh,2021,4,chittoor,2141818,Southern Region
andhra-pradesh,2021,4,anantapur,1719437,Southern Region
andhra-pradesh,2021,4,kurnool,1628242,Southern Region
andhra-pradesh,2021,4,west godavari,1532898,Southern Region
andhra-pradesh,2021,4,spsr nellore,1349290,Southern Region
andhra-pradesh,2021,4,prakasam,1325728,Southern Region
andhra-pradesh,2020,1,visakhapatnam,1763581,Southern Region
andhra-pradesh,2020,1,krishna,1331602,Southern Region
andhra-pradesh,2020,1,east godavari,1329664,Southern Region
andhra-pradesh,2020,1,guntur,1289678,Southern Region
andhra-pradesh,2020,1,chittoor,1270907,Southern Region
andhra-pradesh,2020,1,anantapur,971850,Southern Region
andhra-pradesh,2020,1,kurnool,936293,Southern Region
andhra-pradesh,2020,1,west godavari,843835,Southern Region
andhra-pradesh,2020,1,spsr nellore,775440,Southern Region
andhra-pradesh,2020,1,prakasam,748655,Southern Region
